company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay,ground_time_pressure,scheduled_flight_duration,ground_time_diff,total_pax,children_count,stroller_users,lap_child_count,ssr_count,Hot Transfer,checked_bags,transfer_bags,load_factor,transfer_bag_ratio,difficulty_score,daily_rank,difficulty_class
OO,5021,2025-08-08,ORD,SUX,2025-08-08 20:50:00+00:00,2025-08-08 22:40:00+00:00,2025-08-08 20:56:00+00:00,2025-08-08 22:41:00+00:00,50,CRJ-200,Express,130,126,29,6.0,-101,110.0,101,40,0,0,0,2.0,0,20,26,0.8,0.5652173913043478,3.0280495927833257,438.0,Easy
OO,5405,2025-08-14,ORD,SCE,2025-08-14 07:25:00+00:00,2025-08-14 10:20:00+00:00,2025-08-14 07:16:00+00:00,2025-08-14 10:16:00+00:00,50,CRJ-200,Express,47,48,29,-9.0,-18,175.0,18,43,0,0,0,0.0,0,27,32,0.86,0.5423728813559322,2.9569856531186396,447.0,Easy
OO,5557,2025-08-06,ORD,OKC,2025-08-06 09:15:00+00:00,2025-08-06 11:54:00+00:00,2025-08-06 09:09:00+00:00,2025-08-06 11:38:00+00:00,76,ERJ-175,Express,70,70,34,-6.0,-36,159.0,36,66,0,0,0,1.0,3,17,13,0.868421052631579,0.43333333333333335,2.8898649161016126,437.0,Easy
UA,1830,2025-08-15,ORD,DSM,2025-08-15 13:12:00+00:00,2025-08-15 14:41:00+00:00,2025-08-15 13:18:00+00:00,2025-08-15 14:39:00+00:00,150,A320-200,Mainline,96,131,46,6.0,-50,89.0,50,159,8,2,1,5.0,12,16,42,1.0,0.7241379310344828,3.7492550450038973,28.0,Difficult
YX,3638,2025-08-10,ORD,CHS,2025-08-10 10:35:00+00:00,2025-08-10 14:02:00+00:00,2025-08-10 10:39:00+00:00,2025-08-10 13:53:00+00:00,76,ERJ-175,Express,78,96,34,4.0,-44,207.0,44,111,9,3,0,0.0,3,54,12,1.0,0.18181818181818182,2.83956068652095,506.0,Easy
G7,4390,2025-08-05,ORD,CHA,2025-08-05 14:09:00+00:00,2025-08-05 16:55:00+00:00,2025-08-05 14:25:00+00:00,2025-08-05 17:24:00+00:00,50,CRJ-550,Express,54,72,29,16.0,-25,166.0,25,42,0,0,0,1.0,1,8,24,0.84,0.75,3.240110943578861,319.0,Medium
YX,3690,2025-08-08,ORD,IND,2025-08-08 15:40:00+00:00,2025-08-08 17:53:00+00:00,2025-08-08 15:31:00+00:00,2025-08-08 17:35:00+00:00,76,ERJ-175,Express,59,43,34,-9.0,-25,133.0,25,70,2,0,0,1.0,8,2,15,0.9210526315789473,0.8823529411764706,3.5223699791235976,130.0,Difficult
OO,5260,2025-08-01,ORD,FSD,2025-08-01 08:54:00+00:00,2025-08-01 10:50:00+00:00,2025-08-01 17:09:00+00:00,2025-08-01 19:04:00+00:00,50,CRJ-550,Express,63,36,29,495.0,-34,116.0,34,31,1,0,0,1.0,14,7,16,0.62,0.6956521739130435,2.9590619494584125,490.0,Easy
OO,5124,2025-08-10,ORD,EAU,2025-08-10 21:07:00+00:00,2025-08-10 22:30:00+00:00,2025-08-10 23:41:00+00:00,2025-08-11 00:57:00+00:00,50,CRJ-200,Express,57,50,29,154.0,-28,83.0,28,20,0,0,0,0.0,3,5,18,0.4,0.782608695652174,2.7554694828271353,518.0,Easy
UA,1301,2025-08-14,ORD,ICT,2025-08-14 20:00:00+00:00,2025-08-14 22:03:00+00:00,2025-08-14 21:24:00+00:00,2025-08-14 23:05:00+00:00,126,B737-700,Mainline,-16,39,43,84.0,59,123.0,-59,81,1,0,0,0.0,0,8,56,0.6428571428571429,0.875,3.147108136099514,331.0,Medium
UA,503,2025-08-05,ORD,DEN,2025-08-05 14:35:00+00:00,2025-08-05 16:27:00+00:00,2025-08-05 14:33:00+00:00,2025-08-05 16:11:00+00:00,234,B757-300,Mainline,294,124,66,-2.0,-228,112.0,228,250,7,3,2,7.0,2,81,85,1.0,0.5120481927710844,3.5794672923519752,120.0,Difficult
UA,1659,2025-08-08,ORD,CUN,2025-08-08 10:42:00+00:00,2025-08-08 14:28:00+00:00,2025-08-08 10:37:00+00:00,2025-08-08 14:17:00+00:00,179,B737-900,Mainline,80,101,70,-5.0,-10,226.0,10,243,15,1,1,5.0,0,128,6,1.0,0.04477611940298507,3.0660032104629753,422.0,Easy
G7,4476,2025-08-05,ORD,CAE,2025-08-05 13:55:00+00:00,2025-08-05 17:00:00+00:00,2025-08-05 13:52:00+00:00,2025-08-05 17:05:00+00:00,50,CRJ-550,Express,49,49,29,-3.0,-20,185.0,20,49,1,0,0,1.0,6,13,5,0.98,0.2777777777777778,2.8412038209474186,477.0,Easy
G7,4599,2025-08-13,ORD,BHM,2025-08-13 19:45:00+00:00,2025-08-13 21:49:00+00:00,2025-08-13 20:40:00+00:00,2025-08-13 22:27:00+00:00,50,CRJ-550,Express,50,31,29,55.0,-21,124.0,21,49,0,0,1,0.0,3,12,19,0.98,0.6129032258064516,3.1691504073315473,364.0,Medium
G7,4482,2025-08-11,ORD,TUL,2025-08-11 19:40:00+00:00,2025-08-11 17:35:00+00:00,2025-08-11 19:40:00+00:00,2025-08-11 21:20:00+00:00,50,CRJ-550,Express,67,95,29,0.0,-38,-125.0,38,41,0,0,0,0.0,3,2,22,0.82,0.9166666666666666,3.3627101133634887,214.0,Medium
YX,3551,2025-08-13,ORD,SDF,2025-08-13 19:40:00+00:00,2025-08-13 22:14:00+00:00,2025-08-13 20:37:00+00:00,2025-08-13 23:00:00+00:00,76,ERJ-175,Express,50,27,34,57.0,-16,154.0,16,46,0,0,0,1.0,4,1,19,0.6052631578947368,0.95,3.2307845995734294,320.0,Medium
UA,2104,2025-08-11,ORD,BOS,2025-08-11 06:00:00+00:00,2025-08-11 09:26:00+00:00,2025-08-11 05:53:00+00:00,2025-08-11 09:19:00+00:00,179,B737-MAX9,Mainline,330,291,56,-7.0,-274,206.0,274,173,4,1,0,0.0,4,46,1,0.9664804469273743,0.02127659574468085,2.508167186060657,559.0,Easy
OO,5344,2025-08-09,ORD,MBS,2025-08-09 11:05:00+00:00,2025-08-09 13:22:00+00:00,2025-08-09 14:09:00+00:00,2025-08-09 16:40:00+00:00,50,CRJ-200,Express,-60,137,29,184.0,89,137.0,-89,47,2,0,0,3.0,3,12,40,0.94,0.7692307692307693,3.5228781354563004,198.0,Medium
UA,2657,2025-08-12,ORD,IAH,2025-08-12 12:45:00+00:00,2025-08-12 15:40:00+00:00,2025-08-12 13:16:00+00:00,2025-08-12 16:19:00+00:00,179,B737-MAX9,Mainline,94,129,56,31.0,-38,175.0,38,227,17,8,1,6.0,32,52,49,1.0,0.48514851485148514,3.6859900959881737,40.0,Difficult
UA,2179,2025-08-07,ORD,SFO,2025-08-07 18:20:00+00:00,2025-08-07 21:09:00+00:00,2025-08-07 18:24:00+00:00,2025-08-07 20:58:00+00:00,234,B757-300,Mainline,78,67,66,4.0,-12,169.0,12,261,10,2,1,3.0,0,98,35,1.0,0.2631578947368421,3.123839484874672,375.0,Medium
UA,2640,2025-08-01,ORD,DCA,2025-08-01 15:00:00+00:00,2025-08-01 18:02:00+00:00,2025-08-01 14:57:00+00:00,2025-08-01 18:00:00+00:00,126,B737-700,Mainline,124,125,43,-3.0,-81,182.0,81,92,3,0,1,1.0,0,26,16,0.7301587301587301,0.38095238095238093,2.7337656456970585,547.0,Easy
UA,2394,2025-08-09,ORD,DEN,2025-08-09 18:35:00+00:00,2025-08-09 20:36:00+00:00,2025-08-09 19:09:00+00:00,2025-08-09 20:44:00+00:00,234,B757-300,Mainline,124,60,66,34.0,-58,121.0,58,268,17,4,1,2.0,13,66,60,1.0,0.47619047619047616,3.452143336734071,239.0,Medium
UA,356,2025-08-14,ORD,ATL,2025-08-14 14:30:00+00:00,2025-08-14 17:39:00+00:00,2025-08-14 14:26:00+00:00,2025-08-14 17:25:00+00:00,179,B737-900,Mainline,81,91,56,-4.0,-25,189.0,25,154,4,1,0,1.0,1,48,21,0.8603351955307262,0.30434782608695654,2.801380126269187,508.0,Easy
UA,2616,2025-08-08,ORD,PDX,2025-08-08 12:46:00+00:00,2025-08-08 15:14:00+00:00,2025-08-08 12:43:00+00:00,2025-08-08 14:55:00+00:00,166,B737-800,Mainline,58,83,51,-3.0,-7,148.0,7,184,5,0,0,5.0,11,33,62,1.0,0.6526315789473685,3.609514483884129,84.0,Difficult
YX,3641,2025-08-03,ORD,GRR,2025-08-03 10:35:00+00:00,2025-08-03 12:48:00+00:00,2025-08-03 10:34:00+00:00,2025-08-03 12:26:00+00:00,76,ERJ-175,Express,72,65,34,-1.0,-38,133.0,38,78,2,0,0,0.0,9,12,33,1.0,0.7333333333333333,3.371408777391198,223.0,Medium
UA,2683,2025-08-02,ORD,SAN,2025-08-02 14:10:00+00:00,2025-08-02 16:32:00+00:00,2025-08-02 14:06:00+00:00,2025-08-02 16:30:00+00:00,179,B737-900,Mainline,70,71,56,-4.0,-14,142.0,14,255,22,5,2,1.0,3,92,35,1.0,0.2755905511811024,3.250815886386295,390.0,Medium
UA,2666,2025-08-05,ORD,DEN,2025-08-05 05:00:00+00:00,2025-08-05 06:43:00+00:00,2025-08-05 04:55:00+00:00,2025-08-05 06:27:00+00:00,200,A321-2NX,Mainline,447,454,62,-5.0,-385,103.0,385,241,14,2,1,2.0,0,99,8,1.0,0.07476635514018691,2.9003159760430943,460.0,Easy
YX,3668,2025-08-02,ORD,BUF,2025-08-02 07:15:00+00:00,2025-08-02 09:58:00+00:00,2025-08-02 07:38:00+00:00,2025-08-02 10:07:00+00:00,76,ERJ-175,Express,55,32,34,23.0,-21,163.0,21,103,6,1,0,1.0,5,24,14,1.0,0.3684210526315789,3.0642318577986805,466.0,Easy
UA,2640,2025-08-11,ORD,DCA,2025-08-11 15:00:00+00:00,2025-08-11 18:02:00+00:00,2025-08-11 14:55:00+00:00,2025-08-11 17:53:00+00:00,126,B737-700,Mainline,123,128,43,-5.0,-80,182.0,80,152,6,2,3,1.0,0,67,17,1.0,0.20238095238095238,2.862402810113852,496.0,Easy
OO,5795,2025-08-08,ORD,TUL,2025-08-08 09:00:00+00:00,2025-08-08 11:12:00+00:00,2025-08-08 08:55:00+00:00,2025-08-08 10:50:00+00:00,76,ERJ-175,Express,55,71,34,-5.0,-21,132.0,21,69,0,0,0,1.0,0,9,29,0.9078947368421053,0.7631578947368421,3.3283038388398536,246.0,Medium
UA,276,2025-08-06,ORD,IAD,2025-08-06 21:31:00+00:00,2025-08-07 00:30:00+00:00,2025-08-07 00:46:00+00:00,2025-08-07 03:28:00+00:00,200,A321-2NX,Mainline,66,235,62,195.0,-4,179.0,4,167,5,0,0,0.0,0,25,129,0.835,0.8376623376623377,3.3783729352664977,201.0,Medium
OO,5568,2025-08-15,ORD,MLI,2025-08-15 09:07:00+00:00,2025-08-15 10:22:00+00:00,2025-08-15 09:02:00+00:00,2025-08-15 10:05:00+00:00,50,CRJ-200,Express,957,768,29,-5.0,-928,75.0,928,54,1,0,1,0.0,0,15,30,1.0,0.6666666666666666,3.2338714928075847,304.0,Medium
UA,293,2025-08-12,ORD,LGA,2025-08-12 11:00:00+00:00,2025-08-12 14:20:00+00:00,2025-08-12 10:48:00+00:00,2025-08-12 14:01:00+00:00,166,B737-800,Mainline,75,83,51,-12.0,-24,200.0,24,151,6,0,0,2.0,0,28,20,0.9096385542168675,0.4166666666666667,3.081421718958911,311.0,Medium
G7,4463,2025-08-13,ORD,ABE,2025-08-13 18:35:00+00:00,2025-08-13 21:55:00+00:00,2025-08-13 18:48:00+00:00,2025-08-13 21:33:00+00:00,50,CRJ-550,Express,152,39,29,13.0,-123,200.0,123,51,0,0,1,0.0,0,11,16,1.0,0.5925925925925926,3.161592300962379,369.0,Medium
OO,5435,2025-08-12,ORD,BDL,2025-08-12 08:50:00+00:00,2025-08-12 12:22:00+00:00,2025-08-12 08:47:00+00:00,2025-08-12 11:55:00+00:00,76,ERJ-175,Express,45,57,34,-3.0,-11,212.0,11,77,1,0,0,1.0,1,16,34,1.0,0.68,3.3455407841461677,167.0,Medium
UA,2347,2025-08-01,ORD,CLE,2025-08-01 21:13:00+00:00,2025-08-01 23:39:00+00:00,2025-08-01 21:24:00+00:00,2025-08-01 23:43:00+00:00,166,B737-MAX8,Mainline,128,142,51,11.0,-77,146.0,77,123,3,0,0,2.0,27,10,40,0.7409638554216867,0.8,3.3038481363470193,302.0,Medium
UA,1502,2025-08-09,ORD,RDU,2025-08-09 14:08:00+00:00,2025-08-09 17:16:00+00:00,2025-08-09 14:07:00+00:00,2025-08-09 17:17:00+00:00,179,B737-900,Mainline,68,88,56,-1.0,-12,188.0,12,236,19,3,0,4.0,9,38,87,1.0,0.696,3.866247427211133,27.0,Difficult
UA,2665,2025-08-09,ORD,IAH,2025-08-09 21:07:00+00:00,2025-08-09 23:57:00+00:00,2025-08-09 21:22:00+00:00,2025-08-09 23:55:00+00:00,179,B737-MAX9,Mainline,65,77,56,15.0,-9,170.0,9,232,16,2,1,2.0,38,35,73,1.0,0.6759259259259259,3.675364707318562,98.0,Difficult
G7,4559,2025-08-04,ORD,SDF,2025-08-04 10:55:00+00:00,2025-08-04 13:24:00+00:00,2025-08-04 10:47:00+00:00,2025-08-04 13:16:00+00:00,50,CRJ-550,Express,63,65,29,-8.0,-34,149.0,34,47,0,0,0,0.0,0,3,39,0.94,0.9285714285714286,3.5048303802450222,84.0,Difficult
UA,1842,2025-08-07,ORD,SAN,2025-08-07 20:20:00+00:00,2025-08-07 22:44:00+00:00,2025-08-07 21:22:00+00:00,2025-08-07 23:57:00+00:00,200,A321-2NX,Mainline,-5,71,62,62.0,67,144.0,-67,228,8,0,1,7.0,0,46,52,1.0,0.5306122448979592,3.6332534429874004,58.0,Difficult
UA,476,2025-08-06,ORD,CVG,2025-08-06 10:53:00+00:00,2025-08-06 13:14:00+00:00,2025-08-06 10:45:00+00:00,2025-08-06 13:06:00+00:00,126,A319-100,Mainline,58,78,43,-8.0,-15,141.0,15,79,0,0,1,2.0,3,4,29,0.626984126984127,0.8787878787878788,3.2240367681312563,289.0,Medium
OO,5358,2025-08-07,ORD,CAK,2025-08-07 14:35:00+00:00,2025-08-07 17:09:00+00:00,2025-08-07 14:37:00+00:00,2025-08-07 17:20:00+00:00,50,CRJ-550,Express,80,85,29,2.0,-51,154.0,51,47,0,0,1,0.0,0,13,19,0.94,0.59375,3.1023010089164385,387.0,Medium
OO,5874,2025-08-13,ORD,PIA,2025-08-13 15:35:00+00:00,2025-08-13 16:43:00+00:00,2025-08-13 15:39:00+00:00,2025-08-13 16:46:00+00:00,50,CRJ-200,Express,58,53,29,4.0,-29,68.0,29,47,0,0,1,1.0,13,14,24,0.94,0.631578947368421,3.2042136810166366,336.0,Medium
OO,5668,2025-08-05,ORD,MKE,2025-08-05 14:09:00+00:00,2025-08-05 15:10:00+00:00,2025-08-05 14:17:00+00:00,2025-08-05 15:21:00+00:00,50,CRJ-550,Express,40,41,29,8.0,-11,61.0,11,49,0,0,0,0.0,4,0,31,0.98,1.0,3.6341039816831406,85.0,Difficult
UA,2497,2025-08-01,ORD,DTW,2025-08-01 19:35:00+00:00,2025-08-01 22:05:00+00:00,2025-08-01 20:19:00+00:00,2025-08-01 22:56:00+00:00,179,B737-900,Mainline,71,47,56,44.0,-15,150.0,15,109,3,0,0,6.0,12,22,23,0.6089385474860335,0.5111111111111111,3.0416633976317575,459.0,Easy
UA,2653,2025-08-15,ORD,RDU,2025-08-15 10:52:00+00:00,2025-08-15 13:59:00+00:00,2025-08-15 10:50:00+00:00,2025-08-15 13:58:00+00:00,179,B737-MAX9,Mainline,82,117,56,-2.0,-26,187.0,26,191,5,1,1,4.0,10,71,34,1.0,0.3238095238095238,3.1585413160564233,351.0,Medium
OO,5234,2025-08-11,ORD,MKE,2025-08-11 10:35:00+00:00,2025-08-11 11:35:00+00:00,2025-08-11 10:29:00+00:00,2025-08-11 11:19:00+00:00,50,CRJ-550,Express,47,51,29,-6.0,-18,60.0,18,46,0,0,0,0.0,16,1,5,0.92,0.8333333333333334,3.3699679827255635,208.0,Medium
UA,752,2025-08-14,ORD,DCA,2025-08-14 12:50:00+00:00,2025-08-14 15:48:00+00:00,2025-08-14 12:47:00+00:00,2025-08-14 15:37:00+00:00,150,A320-200,Mainline,65,69,46,-3.0,-19,178.0,19,99,5,1,1,0.0,5,22,15,0.66,0.40540540540540543,2.672838235813219,527.0,Easy
OO,5131,2025-08-14,ORD,CMX,2025-08-14 16:15:00+00:00,2025-08-14 18:52:00+00:00,2025-08-14 16:17:00+00:00,2025-08-14 18:43:00+00:00,50,CRJ-200,Express,12,28,29,2.0,17,157.0,-17,48,0,0,1,1.0,1,20,36,0.96,0.6428571428571429,3.241036359816725,273.0,Medium
UA,1967,2025-08-15,ORD,LAX,2025-08-15 18:15:00+00:00,2025-08-15 20:47:00+00:00,2025-08-15 18:22:00+00:00,2025-08-15 21:05:00+00:00,200,A321-2NX,Mainline,73,83,62,7.0,-11,152.0,11,154,5,1,0,2.0,0,32,43,0.77,0.5733333333333334,3.102834093289056,384.0,Medium
OO,5601,2025-08-12,ORD,FNT,2025-08-12 13:55:00+00:00,2025-08-12 16:11:00+00:00,2025-08-12 13:55:00+00:00,2025-08-12 18:07:00+00:00,50,CRJ-200,Express,127,144,29,0.0,-98,136.0,98,48,0,0,0,3.0,9,14,18,0.96,0.5625,3.250688278326911,224.0,Medium
YX,3535,2025-08-14,ORD,MSN,2025-08-14 12:45:00+00:00,2025-08-14 13:54:00+00:00,2025-08-14 12:38:00+00:00,2025-08-14 13:28:00+00:00,76,ERJ-175,Express,47,52,34,-7.0,-13,69.0,13,85,4,0,1,3.0,15,2,15,1.0,0.8823529411764706,3.7552018890935486,32.0,Difficult
UA,1872,2025-08-07,ORD,MSP,2025-08-07 14:40:00+00:00,2025-08-07 16:19:00+00:00,2025-08-07 14:56:00+00:00,2025-08-07 16:21:00+00:00,150,A320-200,Mainline,57,72,46,16.0,-11,99.0,11,137,6,0,2,4.0,0,27,61,0.9133333333333333,0.6931818181818182,3.5288503068846864,99.0,Difficult
UA,349,2025-08-01,ORD,BTV,2025-08-01 18:35:00+00:00,2025-08-01 21:52:00+00:00,2025-08-01 18:50:00+00:00,2025-08-01 22:05:00+00:00,126,A319-100,Mainline,89,63,43,15.0,-46,197.0,46,141,7,1,1,3.0,0,20,50,1.0,0.7142857142857143,3.6078916007592072,97.0,Difficult
OO,4766,2025-08-11,ORD,OKC,2025-08-11 16:45:00+00:00,2025-08-11 19:04:00+00:00,2025-08-11 17:28:00+00:00,2025-08-11 19:58:00+00:00,50,CRJ-550,Express,110,178,29,43.0,-81,139.0,81,49,2,0,1,1.0,0,2,39,0.98,0.9512195121951219,3.6652701369630787,55.0,Difficult
YX,3551,2025-08-06,ORD,SDF,2025-08-06 19:40:00+00:00,2025-08-06 22:14:00+00:00,2025-08-06 19:46:00+00:00,2025-08-06 22:07:00+00:00,76,ERJ-175,Express,54,54,39,6.0,-15,154.0,15,76,7,3,1,2.0,2,6,21,1.0,0.7777777777777778,3.6298826018840664,64.0,Difficult
OO,5448,2025-08-15,ORD,FWA,2025-08-15 14:00:00+00:00,2025-08-15 16:12:00+00:00,2025-08-15 13:59:00+00:00,2025-08-15 16:22:00+00:00,50,CRJ-200,Express,56,79,29,-1.0,-27,132.0,27,52,1,1,0,1.0,13,22,23,1.0,0.5111111111111111,3.1421742049685646,357.0,Medium
OO,5289,2025-08-02,ORD,CRW,2025-08-02 10:35:00+00:00,2025-08-02 13:16:00+00:00,2025-08-02 10:34:00+00:00,2025-08-02 13:12:00+00:00,50,CRJ-550,Express,47,47,29,-1.0,-18,161.0,18,46,1,0,0,4.0,8,9,10,0.92,0.5263157894736842,3.2423738034789973,395.0,Easy
G7,4186,2025-08-13,ORD,MLI,2025-08-13 20:20:00+00:00,2025-08-13 21:37:00+00:00,2025-08-13 21:05:00+00:00,2025-08-13 22:00:00+00:00,50,CRJ-550,Express,90,120,29,45.0,-61,77.0,61,37,4,0,0,0.0,0,0,28,0.74,1.0,3.451016210801458,201.0,Medium
UA,777,2025-08-10,ORD,LAS,2025-08-10 19:49:00+00:00,2025-08-10 21:52:00+00:00,2025-08-10 19:55:00+00:00,2025-08-10 22:32:00+00:00,166,B737-MAX8,Mainline,89,93,51,6.0,-38,123.0,38,160,5,1,0,5.0,8,45,29,0.963855421686747,0.3918918918918919,3.256819099870966,259.0,Medium
UA,1823,2025-08-10,ORD,IAH,2025-08-10 07:10:00+00:00,2025-08-10 10:04:00+00:00,2025-08-10 07:06:00+00:00,2025-08-10 09:45:00+00:00,200,A321-2NX,Mainline,577,560,62,-4.0,-515,174.0,515,243,12,0,2,3.0,9,156,5,1.0,0.031055900621118012,2.86052289469883,500.0,Easy
G7,4479,2025-08-02,ORD,STL,2025-08-02 11:20:00+00:00,2025-08-02 12:46:00+00:00,2025-08-02 11:12:00+00:00,2025-08-02 12:30:00+00:00,50,CRJ-550,Express,40,47,29,-8.0,-11,86.0,11,53,1,0,0,5.0,0,8,21,1.0,0.7241379310344828,3.620728523609769,152.0,Medium
UA,953,2025-08-07,ORD,MUC,2025-08-07 18:00:00+00:00,2025-08-08 09:40:00+00:00,2025-08-07 18:18:00+00:00,2025-08-08 09:45:00+00:00,243,B787-8,Mainline,255,212,150,18.0,-105,940.0,105,244,13,4,3,6.0,12,68,59,1.0,0.4645669291338583,3.583942704836314,76.0,Difficult
YX,3598,2025-08-07,ORD,SDF,2025-08-07 17:55:00+00:00,2025-08-07 20:26:00+00:00,2025-08-07 18:14:00+00:00,2025-08-07 20:59:00+00:00,76,ERJ-175,Express,65,91,34,19.0,-31,151.0,31,74,3,1,1,4.0,4,20,34,0.9736842105263158,0.6296296296296297,3.4601018973386157,139.0,Difficult
G7,4559,2025-08-06,ORD,SDF,2025-08-06 10:55:00+00:00,2025-08-06 13:24:00+00:00,2025-08-06 10:49:00+00:00,2025-08-06 13:10:00+00:00,50,CRJ-550,Express,67,76,29,-6.0,-38,149.0,38,37,0,0,0,1.0,0,1,12,0.74,0.9230769230769231,3.340851593632629,218.0,Medium
OO,5712,2025-08-15,ORD,GSP,2025-08-15 13:55:00+00:00,2025-08-15 16:54:00+00:00,2025-08-15 13:49:00+00:00,2025-08-15 16:42:00+00:00,76,ERJ-175,Express,82,44,34,-6.0,-48,179.0,48,74,1,0,0,2.0,3,19,12,0.9736842105263158,0.3870967741935484,3.0199984003357563,424.0,Easy
YX,3468,2025-08-03,ORD,BGR,2025-08-03 11:45:00+00:00,2025-08-03 15:34:00+00:00,2025-08-03 11:42:00+00:00,2025-08-03 15:13:00+00:00,76,ERJ-175,Express,47,54,34,-3.0,-13,229.0,13,101,6,2,1,2.0,0,28,36,1.0,0.5625,3.35303210645181,232.0,Medium
OO,5118,2025-08-02,ORD,PLN,2025-08-02 12:45:00+00:00,2025-08-02 15:08:00+00:00,2025-08-02 12:46:00+00:00,2025-08-02 14:58:00+00:00,50,CRJ-200,Express,57,85,29,1.0,-28,143.0,28,68,5,1,1,2.0,7,10,24,1.0,0.7058823529411765,3.5058301108394287,227.0,Medium
UA,2006,2025-08-02,ORD,GUA,2025-08-02 09:14:00+00:00,2025-08-02 12:45:00+00:00,2025-08-02 09:16:00+00:00,2025-08-02 12:44:00+00:00,166,B737-MAX8,Mainline,90,97,65,2.0,-25,211.0,25,211,14,3,2,14.0,0,113,91,1.0,0.44607843137254904,4.0283051656846585,8.0,Difficult
G7,4188,2025-08-09,ORD,GSO,2025-08-09 18:10:00+00:00,2025-08-09 21:17:00+00:00,2025-08-09 18:06:00+00:00,2025-08-09 21:18:00+00:00,50,CRJ-550,Express,60,42,29,-4.0,-31,187.0,31,43,0,0,0,0.0,1,3,55,0.86,0.9482758620689655,3.4435005510591443,245.0,Medium
YX,3690,2025-08-14,ORD,IND,2025-08-14 15:40:00+00:00,2025-08-14 17:53:00+00:00,2025-08-14 15:40:00+00:00,2025-08-14 17:46:00+00:00,76,ERJ-175,Express,57,58,34,0.0,-23,133.0,23,62,1,0,0,1.0,2,6,40,0.8157894736842105,0.8695652173913043,3.376525465615733,199.0,Medium
UA,2133,2025-08-03,ORD,EWR,2025-08-03 15:40:00+00:00,2025-08-03 19:14:00+00:00,2025-08-03 16:07:00+00:00,2025-08-03 19:39:00+00:00,176,B757-200,Mainline,110,148,122,27.0,12,214.0,-12,187,4,0,1,3.0,0,124,41,1.0,0.24848484848484848,2.9956537911619394,451.0,Easy
UA,881,2025-08-08,ORD,HND,2025-08-08 12:50:00+00:00,2025-08-09 15:55:00+00:00,2025-08-08 12:59:00+00:00,2025-08-09 16:56:00+00:00,318,B787-10,Mainline,365,388,155,9.0,-210,1625.0,210,316,8,0,2,4.0,34,62,194,0.9937106918238994,0.7578125,3.72041909371877,40.0,Difficult
OO,5565,2025-08-06,ORD,CHO,2025-08-06 14:04:00+00:00,2025-08-06 17:10:00+00:00,2025-08-06 13:54:00+00:00,2025-08-06 16:45:00+00:00,50,CRJ-550,Express,41,54,29,-10.0,-12,186.0,12,54,2,1,1,2.0,13,10,19,1.0,0.6551724137931034,3.389864142884304,192.0,Medium
UA,1502,2025-08-03,ORD,RDU,2025-08-03 14:00:00+00:00,2025-08-03 17:08:00+00:00,2025-08-03 13:58:00+00:00,2025-08-03 16:53:00+00:00,179,B737-900,Mainline,142,154,56,-2.0,-86,188.0,86,205,7,4,0,5.0,15,79,25,1.0,0.2403846153846154,3.148571611911659,360.0,Medium
UA,1659,2025-08-03,ORD,CUN,2025-08-03 10:42:00+00:00,2025-08-03 14:28:00+00:00,2025-08-03 10:55:00+00:00,2025-08-03 15:35:00+00:00,179,B737-900,Mainline,64,79,70,13.0,6,226.0,-6,250,22,6,1,9.0,6,116,13,1.0,0.10077519379844961,3.486356792610226,135.0,Difficult
UA,1209,2025-08-02,ORD,EWR,2025-08-02 21:25:00+00:00,2025-08-03 00:46:00+00:00,2025-08-02 21:48:00+00:00,2025-08-03 01:02:00+00:00,179,B737-900,Mainline,117,154,119,23.0,2,201.0,-2,185,5,1,1,2.0,17,33,49,1.0,0.5975609756097561,3.377156793999729,313.0,Medium
UA,1620,2025-08-12,ORD,SEA,2025-08-12 08:50:00+00:00,2025-08-12 11:37:00+00:00,2025-08-12 08:48:00+00:00,2025-08-12 11:18:00+00:00,200,A321-2NX,Mainline,500,485,62,-2.0,-438,167.0,438,221,9,3,0,4.0,25,28,42,1.0,0.6,3.546365744979552,78.0,Difficult
UA,1178,2025-08-08,ORD,ORF,2025-08-08 18:22:00+00:00,2025-08-08 21:40:00+00:00,2025-08-08 18:30:00+00:00,2025-08-08 21:38:00+00:00,126,B737-700,Mainline,83,88,43,8.0,-40,198.0,40,158,8,2,1,5.0,0,31,62,1.0,0.6666666666666666,3.680726973081853,54.0,Difficult
UA,1658,2025-08-14,ORD,EWR,2025-08-14 06:00:00+00:00,2025-08-14 09:13:00+00:00,2025-08-14 05:55:00+00:00,2025-08-14 08:55:00+00:00,179,B737-900,Mainline,408,387,56,-5.0,-352,193.0,352,189,4,0,1,2.0,0,70,22,1.0,0.2391304347826087,2.9129499295398995,469.0,Easy
G7,4611,2025-08-14,ORD,MDT,2025-08-14 07:15:00+00:00,2025-08-14 10:14:00+00:00,2025-08-14 09:53:00+00:00,2025-08-14 12:45:00+00:00,50,CRJ-550,Express,45,26,29,158.0,-16,179.0,16,56,4,1,2,3.0,12,6,13,1.0,0.6842105263157895,3.5172997576649307,113.0,Difficult
