company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay,arrival_delay,scheduled_flight_duration,ground_time_diff,total_pax,children_count,stroller_users,lap_child_count,ssr_count,Hot Transfer,checked_bags,transfer_bags,load_factor
UA,1801,2025-08-08,ORD,DEN,2025-08-08 16:20:00+00:00,2025-08-08 18:12:00+00:00,2025-08-08 18:38:00+00:00,2025-08-08 20:16:00+00:00,234,B757-300,Mainline,88,86,66,138.0,124.0,112.0,22,252,12,3,0,5.0,4,88,86,1.0
YX,3551,2025-08-12,ORD,SDF,2025-08-12 19:40:00+00:00,2025-08-12 22:14:00+00:00,2025-08-12 23:31:00+00:00,2025-08-13 02:02:00+00:00,76,ERJ-175,Express,332,584,34,231.0,228.0,154.0,298,63,1,0,0,0.0,0,7,23,0.8289473684210527
UA,2280,2025-08-09,ORD,MCO,2025-08-09 07:10:00+00:00,2025-08-09 11:04:00+00:00,2025-08-09 07:06:00+00:00,2025-08-09 10:44:00+00:00,200,A321-2NX,Mainline,491,514,62,-4.0,-20.0,234.0,429,281,26,5,3,2.0,20,79,7,1.0
OO,5225,2025-08-08,ORD,MKE,2025-08-08 16:00:00+00:00,2025-08-08 17:00:00+00:00,2025-08-08 16:09:00+00:00,2025-08-08 17:33:00+00:00,50,CRJ-200,Express,25,52,29,9.0,33.0,60.0,-4,46,0,0,0,0.0,1,15,20,0.92
UA,1823,2025-08-14,ORD,IAH,2025-08-14 07:10:00+00:00,2025-08-14 10:04:00+00:00,2025-08-14 07:06:00+00:00,2025-08-14 10:12:00+00:00,200,A321-2NX,Mainline,139,162,68,-4.0,8.0,174.0,71,169,3,0,0,4.0,0,89,9,0.845
UA,1583,2025-08-09,ORD,BWI,2025-08-09 20:20:00+00:00,2025-08-09 23:24:00+00:00,2025-08-09 22:43:00+00:00,2025-08-10 01:33:00+00:00,166,B737-MAX8,Mainline,130,208,114,143.0,129.0,184.0,16,174,6,1,0,3.0,2,29,84,1.0
UA,622,2025-08-07,ORD,DEN,2025-08-07 13:04:00+00:00,2025-08-07 14:46:00+00:00,2025-08-07 13:21:00+00:00,2025-08-07 14:59:00+00:00,364,B777-2HD,Mainline,99,127,87,17.0,13.0,102.0,12,444,20,4,4,4.0,5,203,58,1.0
OO,5624,2025-08-02,ORD,LEX,2025-08-02 17:50:00+00:00,2025-08-02 20:21:00+00:00,2025-08-02 17:49:00+00:00,2025-08-02 20:00:00+00:00,76,ERJ-175,Express,65,76,34,-1.0,-21.0,151.0,31,77,2,0,1,1.0,19,7,34,1.0
G7,4429,2025-08-08,ORD,FSD,2025-08-08 15:52:00+00:00,2025-08-08 17:44:00+00:00,2025-08-08 15:57:00+00:00,2025-08-08 17:29:00+00:00,50,CRJ-550,Express,57,70,29,5.0,-15.0,112.0,28,53,1,1,0,4.0,2,6,41,1.0
UA,1124,2025-08-15,ORD,IAH,2025-08-15 16:07:00+00:00,2025-08-15 19:05:00+00:00,2025-08-15 17:00:00+00:00,2025-08-15 20:10:00+00:00,179,B737-900,Mainline,255,340,56,53.0,65.0,178.0,199,184,4,1,0,1.0,1,82,70,1.0
UA,276,2025-08-01,ORD,IAD,2025-08-01 21:31:00+00:00,2025-08-02 00:30:00+00:00,2025-08-01 21:43:00+00:00,2025-08-02 00:32:00+00:00,200,A321-2NX,Mainline,76,83,70,12.0,2.0,179.0,6,156,5,0,1,0.0,0,30,67,0.78
OO,5444,2025-08-08,ORD,LIT,2025-08-08 08:45:00+00:00,2025-08-08 10:46:00+00:00,2025-08-08 10:42:00+00:00,2025-08-08 12:18:00+00:00,50,CRJ-550,Express,40,33,29,117.0,92.0,121.0,11,55,2,0,0,0.0,6,21,24,1.0
UA,1643,2025-08-02,ORD,SEA,2025-08-02 07:10:00+00:00,2025-08-02 09:50:00+00:00,2025-08-02 07:05:00+00:00,2025-08-02 09:25:00+00:00,166,B737-800,Mainline,481,434,51,-5.0,-25.0,160.0,430,218,14,3,1,3.0,38,104,3,1.0
OO,5988,2025-08-15,ORD,BWI,2025-08-15 14:55:00+00:00,2025-08-15 18:07:00+00:00,2025-08-15 15:02:00+00:00,2025-08-15 18:02:00+00:00,76,ERJ-175,Express,47,70,34,7.0,-5.0,192.0,13,73,1,0,0,2.0,2,16,49,0.9605263157894737
UA,2337,2025-08-05,ORD,IAD,2025-08-05 13:05:00+00:00,2025-08-05 16:10:00+00:00,2025-08-05 12:58:00+00:00,2025-08-05 15:58:00+00:00,179,B737-900,Mainline,73,90,56,-7.0,-12.0,185.0,17,192,9,2,0,7.0,42,61,44,1.0
UA,769,2025-08-01,ORD,BCN,2025-08-01 21:35:00+00:00,2025-08-02 13:15:00+00:00,2025-08-01 21:32:00+00:00,2025-08-02 12:23:00+00:00,243,B787-8,Mainline,205,198,150,-3.0,-52.0,940.0,55,332,25,3,2,5.0,0,102,81,1.0
UA,1491,2025-08-07,ORD,DFW,2025-08-07 10:35:00+00:00,2025-08-07 13:14:00+00:00,2025-08-07 10:53:00+00:00,2025-08-07 13:15:00+00:00,126,A319-100,Mainline,70,73,43,18.0,1.0,159.0,27,149,7,2,2,4.0,13,57,63,1.0
UA,380,2025-08-01,ORD,JAX,2025-08-01 11:59:00+00:00,2025-08-01 15:33:00+00:00,2025-08-01 12:04:00+00:00,2025-08-01 15:44:00+00:00,150,A320-200,Mainline,23,38,46,5.0,11.0,214.0,-23,151,7,2,0,3.0,1,46,37,1.0
UA,1491,2025-08-08,ORD,DFW,2025-08-08 10:35:00+00:00,2025-08-08 13:14:00+00:00,2025-08-08 10:37:00+00:00,2025-08-08 12:59:00+00:00,126,B737-700,Mainline,55,76,43,2.0,-15.0,159.0,12,138,6,2,0,2.0,2,53,28,1.0
UA,1834,2025-08-10,ORD,TPA,2025-08-10 11:12:00+00:00,2025-08-10 15:02:00+00:00,2025-08-10 11:30:00+00:00,2025-08-10 15:03:00+00:00,179,B737-900,Mainline,209,56,56,18.0,1.0,230.0,153,189,9,1,1,4.0,0,62,23,1.0
OO,5360,2025-08-05,ORD,MBS,2025-08-05 13:55:00+00:00,2025-08-05 16:10:00+00:00,2025-08-05 13:59:00+00:00,2025-08-05 16:20:00+00:00,50,CRJ-550,Express,40,26,29,4.0,10.0,135.0,11,45,1,0,0,1.0,10,1,5,0.9
YX,3421,2025-08-13,ORD,ROC,2025-08-13 07:15:00+00:00,2025-08-13 10:17:00+00:00,2025-08-13 07:14:00+00:00,2025-08-13 10:03:00+00:00,76,ERJ-175,Express,45,67,34,-1.0,-14.0,182.0,11,85,2,0,0,3.0,11,17,56,1.0
UA,2071,2025-08-02,ORD,SAN,2025-08-02 07:11:00+00:00,2025-08-02 09:34:00+00:00,2025-08-02 08:28:00+00:00,2025-08-02 10:50:00+00:00,166,B737-800,Mainline,93,173,60,77.0,76.0,143.0,33,214,17,2,1,3.0,10,63,10,1.0
UA,938,2025-08-10,ORD,LHR,2025-08-10 21:25:00+00:00,2025-08-11 11:45:00+00:00,2025-08-10 23:28:00+00:00,2025-08-11 13:32:00+00:00,167,B767-300,Mainline,245,416,145,123.0,107.0,860.0,100,191,12,2,0,5.0,8,72,55,1.0
UA,729,2025-08-06,ORD,DFW,2025-08-06 07:00:00+00:00,2025-08-06 09:39:00+00:00,2025-08-06 06:50:00+00:00,2025-08-06 09:15:00+00:00,150,A320-200,Mainline,60,47,52,-10.0,-24.0,159.0,8,152,4,0,0,2.0,3,46,31,1.0
UA,1576,2025-08-14,ORD,LGA,2025-08-14 20:00:00+00:00,2025-08-14 23:22:00+00:00,2025-08-14 20:11:00+00:00,2025-08-14 23:28:00+00:00,166,B737-800,Mainline,95,88,51,11.0,6.0,202.0,44,180,5,1,0,2.0,0,22,7,1.0
OO,5234,2025-08-09,ORD,MKE,2025-08-09 10:35:00+00:00,2025-08-09 11:35:00+00:00,2025-08-09 12:27:00+00:00,2025-08-09 13:04:00+00:00,50,CRJ-550,Express,-83,46,29,112.0,89.0,60.0,-112,37,1,0,0,0.0,2,0,26,0.74
G7,4507,2025-08-10,ORD,CHA,2025-08-10 20:14:00+00:00,2025-08-10 22:59:00+00:00,2025-08-10 20:17:00+00:00,2025-08-10 22:45:00+00:00,50,CRJ-550,Express,79,42,29,3.0,-14.0,165.0,50,52,1,0,1,2.0,0,12,10,1.0
G7,4406,2025-08-12,ORD,TVC,2025-08-12 09:25:00+00:00,2025-08-12 11:54:00+00:00,2025-08-12 09:14:00+00:00,2025-08-12 11:45:00+00:00,50,CRJ-550,Express,787,779,29,-11.0,-9.0,149.0,758,31,0,0,0,1.0,0,3,15,0.62
OO,4636,2025-08-10,ORD,SBN,2025-08-10 17:50:00+00:00,2025-08-10 19:48:00+00:00,2025-08-10 18:44:00+00:00,2025-08-10 20:55:00+00:00,50,CRJ-550,Express,59,69,29,54.0,67.0,118.0,30,32,0,0,0,1.0,14,0,11,0.64
UA,1974,2025-08-15,ORD,PWM,2025-08-15 18:30:00+00:00,2025-08-15 22:01:00+00:00,2025-08-15 18:29:00+00:00,2025-08-15 22:24:00+00:00,126,B737-700,Mainline,99,103,43,-1.0,23.0,211.0,56,124,3,0,1,0.0,0,24,51,0.9841269841269841
UA,714,2025-08-09,ORD,MDT,2025-08-09 19:50:00+00:00,2025-08-09 22:54:00+00:00,2025-08-09 20:53:00+00:00,2025-08-09 23:52:00+00:00,166,B737-800,Mainline,70,89,51,63.0,58.0,184.0,19,114,3,1,0,3.0,4,1,63,0.6867469879518072
UA,2424,2025-08-14,ORD,RDU,2025-08-14 18:20:00+00:00,2025-08-14 21:27:00+00:00,2025-08-14 18:23:00+00:00,2025-08-14 21:19:00+00:00,179,B737-MAX9,Mainline,70,85,56,3.0,-8.0,187.0,14,175,1,0,0,2.0,0,26,124,0.9776536312849162
UA,2290,2025-08-07,ORD,DFW,2025-08-07 12:45:00+00:00,2025-08-07 15:22:00+00:00,2025-08-07 12:48:00+00:00,2025-08-07 15:12:00+00:00,126,B737-700,Mainline,1252,1210,43,3.0,-10.0,157.0,1209,160,9,1,1,1.0,4,67,23,1.0
G7,4494,2025-08-03,ORD,GRR,2025-08-03 15:35:00+00:00,2025-08-03 17:44:00+00:00,2025-08-03 15:39:00+00:00,2025-08-03 17:37:00+00:00,50,CRJ-550,Express,40,25,29,4.0,-7.0,129.0,11,50,0,0,0,2.0,6,2,27,1.0
OO,5610,2025-08-14,ORD,CHO,2025-08-14 18:06:00+00:00,2025-08-14 21:12:00+00:00,2025-08-14 18:02:00+00:00,2025-08-14 20:49:00+00:00,50,CRJ-550,Express,75,71,29,-4.0,-23.0,186.0,46,48,1,1,0,0.0,0,4,35,0.96
UA,587,2025-08-03,ORD,YUL,2025-08-03 14:07:00+00:00,2025-08-03 17:26:00+00:00,2025-08-03 14:44:00+00:00,2025-08-03 18:27:00+00:00,166,B737-MAX8,Mainline,96,150,65,37.0,61.0,199.0,31,175,6,1,3,1.0,5,51,54,1.0
UA,1980,2025-08-01,ORD,LGA,2025-08-01 06:00:00+00:00,2025-08-01 09:11:00+00:00,2025-08-01 06:00:00+00:00,2025-08-01 09:13:00+00:00,166,B737-800,Mainline,471,260,51,0.0,2.0,191.0,420,183,4,1,1,3.0,7,53,16,1.0
OO,5290,2025-08-07,ORD,BOI,2025-08-07 19:45:00+00:00,2025-08-07 22:52:00+00:00,2025-08-07 20:34:00+00:00,2025-08-07 23:32:00+00:00,70,ERJ-175,Express,50,71,34,49.0,40.0,187.0,16,70,0,0,0,1.0,8,22,20,1.0
G7,4389,2025-08-01,ORD,CID,2025-08-01 12:50:00+00:00,2025-08-01 14:04:00+00:00,2025-08-01 12:44:00+00:00,2025-08-01 13:48:00+00:00,50,CRJ-550,Express,68,82,29,-6.0,-16.0,74.0,39,49,0,0,0,3.0,2,4,25,0.98
G7,4613,2025-08-04,ORD,STL,2025-08-04 09:05:00+00:00,2025-08-04 10:40:00+00:00,2025-08-04 09:00:00+00:00,2025-08-04 10:30:00+00:00,50,CRJ-550,Express,73,71,29,-5.0,-10.0,95.0,44,54,1,0,0,0.0,0,9,15,1.0
UA,293,2025-08-07,ORD,LGA,2025-08-07 11:00:00+00:00,2025-08-07 14:20:00+00:00,2025-08-07 11:34:00+00:00,2025-08-07 14:38:00+00:00,166,B737-800,Mainline,71,113,51,34.0,18.0,200.0,20,190,10,1,0,4.0,1,65,8,1.0
UA,2195,2025-08-10,ORD,BDL,2025-08-10 11:06:00+00:00,2025-08-10 14:24:00+00:00,2025-08-10 11:05:00+00:00,2025-08-10 14:13:00+00:00,166,B737-800,Mainline,106,122,51,-1.0,-11.0,198.0,55,195,11,3,1,3.0,0,39,43,1.0
UA,219,2025-08-08,ORD,HNL,2025-08-08 09:30:00+00:00,2025-08-08 13:30:00+00:00,2025-08-08 09:23:00+00:00,2025-08-08 13:02:00+00:00,318,B787-10,Mainline,191,196,88,-7.0,-28.0,240.0,103,395,22,5,0,7.0,19,116,182,1.0
OO,5309,2025-08-05,ORD,FWA,2025-08-05 20:05:00+00:00,2025-08-05 22:21:00+00:00,2025-08-05 20:00:00+00:00,2025-08-05 22:20:00+00:00,50,CRJ-200,Express,85,63,29,-5.0,-1.0,136.0,56,55,3,0,0,2.0,0,21,29,1.0
UA,767,2025-08-07,ORD,DEN,2025-08-07 21:32:00+00:00,2025-08-07 23:22:00+00:00,2025-08-07 22:02:00+00:00,2025-08-07 23:27:00+00:00,200,A321-2NX,Mainline,72,64,62,30.0,5.0,110.0,10,226,11,3,2,2.0,0,35,98,1.0
UA,2418,2025-08-06,ORD,PHL,2025-08-06 07:35:00+00:00,2025-08-06 10:47:00+00:00,2025-08-06 07:24:00+00:00,2025-08-06 10:25:00+00:00,179,B737-900,Mainline,456,479,56,-11.0,-22.0,192.0,400,158,9,1,0,2.0,0,34,48,0.88268156424581
OO,5392,2025-08-01,ORD,OKC,2025-08-01 19:36:00+00:00,2025-08-01 22:03:00+00:00,2025-08-01 19:58:00+00:00,2025-08-01 22:15:00+00:00,76,ERJ-175,Express,71,56,34,22.0,12.0,147.0,37,85,6,1,0,1.0,19,12,48,1.0
UA,219,2025-08-09,ORD,HNL,2025-08-09 09:30:00+00:00,2025-08-09 13:30:00+00:00,2025-08-09 09:41:00+00:00,2025-08-09 13:35:00+00:00,318,B787-10,Mainline,191,210,88,11.0,5.0,240.0,103,409,26,4,2,5.0,27,169,102,1.0
OO,5731,2025-08-08,ORD,STL,2025-08-08 11:01:00+00:00,2025-08-08 12:27:00+00:00,2025-08-08 12:05:00+00:00,2025-08-08 13:14:00+00:00,70,ERJ-175,Express,-47,38,34,64.0,47.0,86.0,-81,76,2,0,1,0.0,0,21,37,1.0
UA,592,2025-08-12,ORD,JAC,2025-08-12 16:50:00+00:00,2025-08-12 19:05:00+00:00,2025-08-12 18:15:00+00:00,2025-08-12 20:27:00+00:00,126,B737-700,Mainline,57,59,43,85.0,82.0,135.0,14,109,6,1,0,2.0,0,10,50,0.8650793650793651
UA,695,2025-08-09,ORD,SJU,2025-08-09 18:03:00+00:00,2025-08-09 23:54:00+00:00,2025-08-09 18:21:00+00:00,2025-08-10 00:19:00+00:00,179,B737-MAX9,Mainline,62,76,56,18.0,25.0,351.0,6,213,16,3,1,6.0,16,51,73,1.0
UA,970,2025-08-03,ORD,FCO,2025-08-03 15:50:00+00:00,2025-08-04 07:55:00+00:00,2025-08-03 15:51:00+00:00,2025-08-04 07:38:00+00:00,318,B787-10,Mainline,225,226,155,1.0,-17.0,965.0,70,297,21,5,1,3.0,13,139,24,0.9339622641509434
UA,1741,2025-08-11,ORD,JAC,2025-08-11 09:20:00+00:00,2025-08-11 11:35:00+00:00,2025-08-11 09:14:00+00:00,2025-08-11 11:46:00+00:00,126,B737-700,Mainline,103,111,43,-6.0,11.0,135.0,60,160,8,1,1,2.0,2,31,44,1.0
UA,2672,2025-08-03,ORD,PNS,2025-08-03 10:39:00+00:00,2025-08-03 13:06:00+00:00,2025-08-03 10:36:00+00:00,2025-08-03 12:46:00+00:00,126,A319-100,Mainline,69,85,43,-3.0,-20.0,147.0,26,162,9,0,2,1.0,3,94,30,1.0
UA,2618,2025-08-05,ORD,STL,2025-08-05 14:23:00+00:00,2025-08-05 15:47:00+00:00,2025-08-05 14:22:00+00:00,2025-08-05 15:45:00+00:00,150,A320-200,Mainline,69,79,46,-1.0,-2.0,84.0,23,144,6,0,0,1.0,3,11,85,0.96
UA,2100,2025-08-05,ORD,SLC,2025-08-05 13:11:00+00:00,2025-08-05 15:40:00+00:00,2025-08-05 13:04:00+00:00,2025-08-05 15:39:00+00:00,166,B737-800,Mainline,68,64,51,-7.0,-1.0,149.0,17,164,6,0,0,2.0,4,35,66,0.9879518072289156
YX,3568,2025-08-12,ORD,YYZ,2025-08-12 10:50:00+00:00,2025-08-12 13:42:00+00:00,2025-08-12 11:30:00+00:00,2025-08-12 14:02:00+00:00,76,ERJ-175,Express,80,121,42,40.0,20.0,172.0,38,76,0,0,0,0.0,0,27,15,1.0
UA,1448,2025-08-05,ORD,BUF,2025-08-05 14:10:00+00:00,2025-08-05 16:55:00+00:00,2025-08-05 14:03:00+00:00,2025-08-05 16:44:00+00:00,126,B737-700,Mainline,74,67,43,-7.0,-11.0,165.0,31,160,8,2,1,5.0,14,32,43,1.0
OO,5274,2025-08-03,ORD,SBN,2025-08-03 21:30:00+00:00,2025-08-03 23:30:00+00:00,2025-08-03 21:28:00+00:00,2025-08-03 23:25:00+00:00,50,CRJ-550,Express,73,60,29,-2.0,-5.0,120.0,44,50,1,0,0,1.0,0,0,34,1.0
UA,2202,2025-08-07,ORD,IAH,2025-08-07 18:25:00+00:00,2025-08-07 21:21:00+00:00,2025-08-07 18:22:00+00:00,2025-08-07 21:04:00+00:00,179,B737-900,Mainline,75,66,56,-3.0,-17.0,176.0,19,192,4,1,2,2.0,0,55,28,1.0
OO,5376,2025-08-04,ORD,LEX,2025-08-04 14:30:00+00:00,2025-08-04 17:01:00+00:00,2025-08-04 14:30:00+00:00,2025-08-04 17:01:00+00:00,70,ERJ-175,Express,77,86,34,0.0,0.0,151.0,43,75,2,1,0,0.0,0,17,50,1.0
UA,1273,2025-08-12,ORD,SFO,2025-08-12 06:30:00+00:00,2025-08-12 09:09:00+00:00,2025-08-12 06:24:00+00:00,2025-08-12 08:43:00+00:00,234,B757-300,Mainline,622,598,66,-6.0,-26.0,159.0,556,249,4,0,1,2.0,0,121,6,1.0
UA,2137,2025-08-01,ORD,SLC,2025-08-01 09:02:00+00:00,2025-08-01 11:40:00+00:00,2025-08-01 09:01:00+00:00,2025-08-01 11:36:00+00:00,166,B737-800,Mainline,83,91,51,-1.0,-4.0,158.0,32,213,8,3,3,3.0,7,37,52,1.0
YX,3603,2025-08-06,ORD,CMH,2025-08-06 13:00:00+00:00,2025-08-06 15:35:00+00:00,2025-08-06 12:54:00+00:00,2025-08-06 15:12:00+00:00,76,ERJ-175,Express,55,72,34,-6.0,-23.0,155.0,21,79,4,0,0,1.0,2,8,27,1.0
YX,3426,2025-08-09,ORD,IND,2025-08-09 10:55:00+00:00,2025-08-09 13:07:00+00:00,2025-08-09 10:50:00+00:00,2025-08-09 12:56:00+00:00,70,ERJ-170,Express,80,92,34,-5.0,-11.0,132.0,46,58,1,0,1,3.0,2,7,32,0.8285714285714286
OO,5125,2025-08-05,ORD,CMX,2025-08-05 11:38:00+00:00,2025-08-05 14:18:00+00:00,2025-08-05 11:29:00+00:00,2025-08-05 13:45:00+00:00,50,CRJ-200,Express,43,50,29,-9.0,-33.0,160.0,14,41,2,0,0,0.0,0,16,22,0.82
UA,1097,2025-08-03,ORD,DCA,2025-08-03 11:15:00+00:00,2025-08-03 14:13:00+00:00,2025-08-03 11:11:00+00:00,2025-08-03 14:05:00+00:00,126,B737-700,Mainline,112,106,43,-4.0,-8.0,178.0,69,134,5,1,0,1.0,0,52,16,1.0
UA,2627,2025-08-06,ORD,MSP,2025-08-06 21:50:00+00:00,2025-08-06 23:28:00+00:00,2025-08-07 00:20:00+00:00,2025-08-07 01:36:00+00:00,179,B737-900,Mainline,130,299,119,150.0,128.0,98.0,11,178,4,0,0,3.0,7,14,69,0.994413407821229
OO,5493,2025-08-14,ORD,ATW,2025-08-14 11:05:00+00:00,2025-08-14 12:18:00+00:00,2025-08-14 11:02:00+00:00,2025-08-14 12:22:00+00:00,50,CRJ-200,Express,104,81,29,-3.0,4.0,73.0,75,50,0,0,0,1.0,0,14,26,1.0
UA,2658,2025-08-08,ORD,SMF,2025-08-08 16:00:00+00:00,2025-08-08 18:35:00+00:00,2025-08-08 15:56:00+00:00,2025-08-08 18:06:00+00:00,150,A320-200,Mainline,104,123,46,-4.0,-29.0,155.0,58,171,8,1,1,2.0,6,34,61,1.0
OO,5729,2025-08-15,ORD,FNT,2025-08-15 11:05:00+00:00,2025-08-15 13:23:00+00:00,2025-08-15 12:51:00+00:00,2025-08-15 14:52:00+00:00,50,CRJ-200,Express,180,24,29,106.0,89.0,138.0,151,39,0,0,0,3.0,1,18,20,0.78
YX,3571,2025-08-11,ORD,IND,2025-08-11 13:05:00+00:00,2025-08-11 15:18:00+00:00,2025-08-11 13:02:00+00:00,2025-08-11 15:11:00+00:00,76,ERJ-175,Express,60,66,34,-3.0,-7.0,133.0,26,72,2,1,0,1.0,0,27,23,0.9473684210526315
YX,3696,2025-08-11,ORD,CVG,2025-08-11 12:55:00+00:00,2025-08-11 15:21:00+00:00,2025-08-11 12:51:00+00:00,2025-08-11 15:31:00+00:00,76,ERJ-175,Express,50,64,34,-4.0,10.0,146.0,16,82,2,0,0,0.0,9,18,22,1.0
OO,5099,2025-08-03,ORD,CIU,2025-08-03 12:40:00+00:00,2025-08-03 15:09:00+00:00,2025-08-03 12:35:00+00:00,2025-08-03 14:50:00+00:00,50,CRJ-200,Express,46,60,29,-5.0,-19.0,149.0,17,37,0,0,0,2.0,2,21,14,0.74
YX,3568,2025-08-07,ORD,YYZ,2025-08-07 10:50:00+00:00,2025-08-07 13:42:00+00:00,2025-08-07 10:44:00+00:00,2025-08-07 13:26:00+00:00,76,ERJ-175,Express,68,80,42,-6.0,-16.0,172.0,26,83,2,0,0,0.0,6,25,23,1.0
UA,118,2025-08-02,ORD,EDI,2025-08-02 18:40:00+00:00,2025-08-03 08:25:00+00:00,2025-08-02 19:07:00+00:00,2025-08-03 08:34:00+00:00,176,B757-200,Mainline,90,97,75,27.0,9.0,825.0,15,197,6,2,0,3.0,0,107,70,1.0
OO,5435,2025-08-07,ORD,BDL,2025-08-07 08:50:00+00:00,2025-08-07 12:22:00+00:00,2025-08-07 08:46:00+00:00,2025-08-07 12:00:00+00:00,76,ERJ-175,Express,45,49,34,-4.0,-22.0,212.0,11,72,0,0,0,1.0,6,23,19,0.9473684210526315
UA,788,2025-08-09,ORD,MYR,2025-08-09 07:10:00+00:00,2025-08-09 10:26:00+00:00,2025-08-09 07:03:00+00:00,2025-08-09 10:34:00+00:00,179,B737-900,Mainline,449,478,56,-7.0,8.0,196.0,393,237,18,3,3,3.0,13,65,30,1.0
OO,5274,2025-08-10,ORD,SBN,2025-08-10 21:30:00+00:00,2025-08-10 23:30:00+00:00,2025-08-11 08:26:00+00:00,2025-08-11 10:17:00+00:00,50,CRJ-200,Express,-607,69,29,656.0,647.0,120.0,-636,7,0,0,0,0.0,0,5,21,0.14
UA,791,2025-08-12,ORD,DEN,2025-08-12 07:10:00+00:00,2025-08-12 08:58:00+00:00,2025-08-12 07:21:00+00:00,2025-08-12 09:01:00+00:00,200,A321-2NX,Mainline,105,59,68,11.0,3.0,108.0,37,196,6,1,0,0.0,2,69,10,0.98
OO,5763,2025-08-04,ORD,TUL,2025-08-04 12:45:00+00:00,2025-08-04 14:49:00+00:00,2025-08-04 12:42:00+00:00,2025-08-04 14:36:00+00:00,76,ERJ-175,Express,47,43,34,-3.0,-13.0,124.0,13,72,0,0,0,5.0,8,30,19,0.9473684210526315
OO,4636,2025-08-04,ORD,SBN,2025-08-04 17:50:00+00:00,2025-08-04 19:48:00+00:00,2025-08-04 17:48:00+00:00,2025-08-04 19:50:00+00:00,50,CRJ-550,Express,45,42,29,-2.0,2.0,118.0,16,54,4,2,1,4.0,8,0,32,1.0
UA,2347,2025-08-04,ORD,CLE,2025-08-04 21:13:00+00:00,2025-08-04 23:39:00+00:00,2025-08-04 21:35:00+00:00,2025-08-04 23:59:00+00:00,126,B737-700,Mainline,57,76,43,22.0,20.0,146.0,14,116,2,1,1,0.0,37,3,40,0.9206349206349206
UA,953,2025-08-09,ORD,MUC,2025-08-09 18:00:00+00:00,2025-08-10 09:40:00+00:00,2025-08-09 18:25:00+00:00,2025-08-10 10:17:00+00:00,243,B787-8,Mainline,255,293,150,25.0,37.0,940.0,105,283,15,4,2,6.0,32,70,135,1.0
UA,1030,2025-08-01,ORD,ABQ,2025-08-01 19:35:00+00:00,2025-08-01 21:50:00+00:00,2025-08-01 20:20:00+00:00,2025-08-01 22:51:00+00:00,150,A320-200,Mainline,54,46,46,45.0,61.0,135.0,8,142,9,1,0,2.0,27,13,54,0.9466666666666667
UA,2059,2025-08-07,ORD,PDX,2025-08-07 19:55:00+00:00,2025-08-07 22:29:00+00:00,2025-08-07 21:01:00+00:00,2025-08-07 23:20:00+00:00,179,B737-MAX9,Mainline,85,59,56,66.0,51.0,154.0,29,194,6,0,2,3.0,8,20,67,1.0
UA,1347,2025-08-12,ORD,FLL,2025-08-12 16:20:00+00:00,2025-08-12 20:34:00+00:00,2025-08-12 16:14:00+00:00,2025-08-12 21:44:00+00:00,179,B737-MAX9,Mainline,96,79,56,-6.0,70.0,254.0,40,174,4,0,0,2.0,0,52,31,0.9720670391061452
UA,1655,2025-08-15,ORD,DCA,2025-08-15 18:00:00+00:00,2025-08-15 21:02:00+00:00,2025-08-15 18:36:00+00:00,2025-08-15 21:41:00+00:00,150,A320-200,Mainline,70,92,46,36.0,39.0,182.0,24,159,5,0,0,0.0,25,31,37,1.0
OO,5999,2025-08-03,ORD,OKC,2025-08-03 13:20:00+00:00,2025-08-03 15:49:00+00:00,2025-08-03 13:13:00+00:00,2025-08-03 15:28:00+00:00,76,ERJ-175,Express,79,67,39,-7.0,-21.0,149.0,40,89,5,0,0,1.0,4,21,22,1.0
UA,1224,2025-08-03,ORD,LAX,2025-08-03 06:10:00+00:00,2025-08-03 08:39:00+00:00,2025-08-03 06:02:00+00:00,2025-08-03 08:22:00+00:00,179,B737-900,Mainline,377,387,56,-8.0,-17.0,149.0,321,235,13,3,1,3.0,0,114,16,1.0
UA,2182,2025-08-05,ORD,PHL,2025-08-05 11:20:00+00:00,2025-08-05 14:29:00+00:00,2025-08-05 11:11:00+00:00,2025-08-05 14:16:00+00:00,150,A320-200,Mainline,160,178,46,-9.0,-13.0,189.0,114,176,7,1,3,1.0,1,47,27,1.0
UA,422,2025-08-15,ORD,ATH,2025-08-15 16:15:00+00:00,2025-08-16 10:30:00+00:00,2025-08-15 16:46:00+00:00,2025-08-16 11:09:00+00:00,318,B787-10,Mainline,185,245,155,31.0,39.0,1095.0,30,342,7,1,3,8.0,0,110,154,1.0
UA,953,2025-08-11,ORD,MUC,2025-08-11 18:00:00+00:00,2025-08-12 09:40:00+00:00,2025-08-11 17:56:00+00:00,2025-08-12 09:37:00+00:00,243,B787-8,Mainline,1680,1648,150,-4.0,-3.0,940.0,1530,192,10,3,0,5.0,20,70,84,0.7901234567901234
